scenario,arm,phase,opIndex,latencyMs,metaRefresh,hedgeFired,winningRegion,skipReason
S2-BadColdStart,main,Ok,934,31.72,0,0,West US 2,None
S2-BadColdStart,main,Ok,952,15.77,0,0,West US 2,None
S2-BadColdStart,main,Ok,946,15.81,0,0,West US 2,None
S2-BadColdStart,main,Ok,953,15.76,0,0,West US 2,None
S2-BadColdStart,main,Ok,918,31.72,0,0,West US 2,None
S2-BadColdStart,main,Ok,954,15.75,0,0,West US 2,None
S2-BadColdStart,main,Ok,964,15.72,0,0,West US 2,None
S2-BadColdStart,main,Ok,942,15.94,0,0,West US 2,None
S2-BadColdStart,main,Ok,933,15.91,0,0,West US 2,None
S2-BadColdStart,main,Ok,903,15.08,0,0,West US 2,None
S2-BadColdStart,main,Ok,893,29.96,0,0,West US 2,None
S2-BadColdStart,main,Ok,901,15.08,0,0,West US 2,None
S2-BadColdStart,main,Ok,909,15.05,0,0,West US 2,None
S2-BadColdStart,main,Ok,860,30.50,0,0,West US 2,None
S2-BadColdStart,main,Ok,871,30.45,0,0,West US 2,None
S2-BadColdStart,main,Ok,853,30.49,0,0,West US 2,None
S2-BadColdStart,main,Ok,874,14.94,0,0,West US 2,None
S2-BadColdStart,main,ColdStart,192,1571.89,1,0,West US 2,None
S2-BadColdStart,main,Ok,810,31.63,0,0,West US 2,None
S2-BadColdStart,main,Ok,804,31.68,0,0,West US 2,None
S2-BadColdStart,main,Ok,803,31.67,0,0,West US 2,None
S2-BadColdStart,main,Ok,832,15.83,0,0,West US 2,None
S2-BadColdStart,main,Ok,820,15.83,0,0,West US 2,None
S2-BadColdStart,main,Ok,839,15.79,0,0,West US 2,None
S2-BadColdStart,main,Ok,772,30.92,0,0,West US 2,None
S2-BadColdStart,main,Ok,788,30.83,0,0,West US 2,None
S2-BadColdStart,main,Ok,796,15.79,0,0,West US 2,None
S2-BadColdStart,main,Ok,746,30.85,0,0,West US 2,None
S2-BadColdStart,main,Ok,777,15.10,0,0,West US 2,None
S2-BadColdStart,main,Ok,787,15.06,0,0,West US 2,None
S2-BadColdStart,main,Ok,758,15.72,0,0,West US 2,None
S2-BadColdStart,main,Ok,747,15.75,0,0,West US 2,None
S2-BadColdStart,main,Ok,738,31.24,0,0,West US 2,None
S2-BadColdStart,main,Ok,740,31.23,0,0,West US 2,None
S2-BadColdStart,main,ColdStart,174,1819.12,1,0,West US 2,None
S2-BadColdStart,main,Ok,699,16.06,0,0,West US 2,None
S2-BadColdStart,main,Ok,674,31.83,0,0,West US 2,None
S2-BadColdStart,main,Ok,677,15.78,0,0,West US 2,None
S2-BadColdStart,main,Ok,646,30.71,0,0,West US 2,None
S2-BadColdStart,main,Ok,667,15.77,0,0,West US 2,None
S2-BadColdStart,main,Ok,670,15.74,0,0,West US 2,None
S2-BadColdStart,main,Ok,609,31.20,0,0,West US 2,None
S2-BadColdStart,main,Ok,611,31.19,0,0,West US 2,None
S2-BadColdStart,main,Ok,614,31.16,0,0,West US 2,None
S2-BadColdStart,main,Ok,594,15.89,0,0,West US 2,None
S2-BadColdStart,main,Ok,593,15.87,0,0,West US 2,None
S2-BadColdStart,main,Ok,547,30.75,0,0,West US 2,None
S2-BadColdStart,main,Ok,557,30.69,0,0,West US 2,None
S2-BadColdStart,main,Ok,576,15.04,0,0,West US 2,None
S2-BadColdStart,main,Ok,581,15.01,0,0,West US 2,None
S2-BadColdStart,main,Ok,545,15.65,0,0,West US 2,None
S2-BadColdStart,main,Ok,555,15.61,0,0,West US 2,None
S2-BadColdStart,main,Ok,523,15.43,0,0,West US 2,None
S2-BadColdStart,main,Ok,504,31.07,0,0,West US 2,None
S2-BadColdStart,main,Ok,505,31.04,0,0,West US 2,None
S2-BadColdStart,main,Ok,478,16.23,0,0,West US 2,None
S2-BadColdStart,main,Ok,469,31.49,0,0,West US 2,None
S2-BadColdStart,main,Ok,487,16.20,0,0,West US 2,None
S2-BadColdStart,main,Ok,483,16.18,0,0,West US 2,None
S2-BadColdStart,main,Ok,468,31.48,0,0,West US 2,None
S2-BadColdStart,main,Ok,465,15.29,0,0,West US 2,None
S2-BadColdStart,main,Ok,446,15.67,0,0,West US 2,None
S2-BadColdStart,main,Ok,423,30.57,0,0,West US 2,None
S2-BadColdStart,main,Ok,442,15.67,0,0,West US 2,None
S2-BadColdStart,main,Ok,444,15.65,0,0,West US 2,None
S2-BadColdStart,main,Ok,415,30.09,0,0,West US 2,None
S2-BadColdStart,main,Ok,416,30.07,0,0,West US 2,None
S2-BadColdStart,main,Ok,396,30.62,0,0,West US 2,None
S2-BadColdStart,main,Ok,393,15.43,0,0,West US 2,None
S2-BadColdStart,main,Ok,397,15.42,0,0,West US 2,None
S2-BadColdStart,main,Ok,382,30.86,0,0,West US 2,None
S2-BadColdStart,main,Ok,386,15.48,0,0,West US 2,None
S2-BadColdStart,main,Ok,370,30.96,0,0,West US 2,None
S2-BadColdStart,main,Ok,349,31.32,0,0,West US 2,None
S2-BadColdStart,main,Ok,350,31.31,0,0,West US 2,None
S2-BadColdStart,main,Ok,361,15.42,0,0,West US 2,None
S2-BadColdStart,main,Ok,337,15.44,0,0,West US 2,None
S2-BadColdStart,main,Ok,316,30.55,0,0,West US 2,None
S2-BadColdStart,main,Ok,307,30.51,0,0,West US 2,None
S2-BadColdStart,main,Ok,311,30.50,0,0,West US 2,None
S2-BadColdStart,main,Ok,313,30.49,0,0,West US 2,None
S2-BadColdStart,main,Ok,317,15.48,0,0,West US 2,None
S2-BadColdStart,main,Ok,318,15.48,0,0,West US 2,None
S2-BadColdStart,main,Ok,310,15.02,0,0,West US 2,None
S2-BadColdStart,main,Ok,306,15.04,0,0,West US 2,None
S2-BadColdStart,main,Ok,305,15.03,0,0,West US 2,None
S2-BadColdStart,main,Ok,314,14.99,0,0,West US 2,None
S2-BadColdStart,main,Ok,304,15.01,0,0,West US 2,None
S2-BadColdStart,main,Ok,300,29.66,0,0,West US 2,None
S2-BadColdStart,main,Ok,273,31.36,0,0,West US 2,None
S2-BadColdStart,main,Ok,275,15.06,0,0,West US 2,None
S2-BadColdStart,main,Ok,269,16.20,0,0,West US 2,None
S2-BadColdStart,main,Ok,255,31.82,0,0,West US 2,None
S2-BadColdStart,main,Ok,252,31.74,0,0,West US 2,None
S2-BadColdStart,main,ColdStart,152,1710.97,1,0,West US 2,None
S2-BadColdStart,main,Ok,230,29.80,0,0,West US 2,None
S2-BadColdStart,main,Ok,221,31.38,0,0,West US 2,None
S2-BadColdStart,main,ColdStart,134,2083.48,1,0,West US 2,None
S2-BadColdStart,main,ColdStart,144,1775.31,1,0,West US 2,None
S2-BadColdStart,main,ColdStart,138,1452.27,1,0,West US 2,None
S2-BadColdStart,main,ColdStart,98,1468.82,1,0,West US 2,None
S2-BadColdStart,main,ColdStart,84,1655.27,1,0,West US 2,None
S2-BadColdStart,main,ColdStart,97,1437.05,1,0,West US 2,None
S2-BadColdStart,main,ColdStart,80,1605.55,1,0,West US 2,None
S2-BadColdStart,main,ColdStart,89,1451.85,1,0,West US 2,None
S2-BadColdStart,main,ColdStart,33,1867.36,1,0,West US 2,None
S2-BadColdStart,main,ColdStart,4,1637.21,1,0,West US 2,None
S2-BadColdStart,main,Ok,1643,30.36,0,0,West US 2,None
S2-BadColdStart,main,Ok,1664,30.33,0,0,West US 2,None
S2-BadColdStart,main,Ok,1693,15.12,0,0,West US 2,None
S2-BadColdStart,main,Ok,1655,30.34,0,0,West US 2,None
S2-BadColdStart,main,Ok,1668,30.28,0,0,West US 2,None
S2-BadColdStart,main,Ok,1687,15.08,0,0,West US 2,None
S2-BadColdStart,main,Ok,1644,15.23,0,0,West US 2,None
S2-BadColdStart,main,Ok,1646,15.22,0,0,West US 2,None
S2-BadColdStart,main,Ok,1638,30.09,0,0,West US 2,None
S2-BadColdStart,main,Ok,1625,30.14,0,0,West US 2,None
S2-BadColdStart,main,Ok,1649,15.16,0,0,West US 2,None
S2-BadColdStart,main,Ok,1669,15.09,0,0,West US 2,None
S2-BadColdStart,main,Ok,1636,30.05,0,0,West US 2,None
S2-BadColdStart,main,Ok,1611,15.02,0,0,West US 2,None
S2-BadColdStart,main,Ok,1594,30.29,0,0,West US 2,None
S2-BadColdStart,main,Ok,1607,30.26,0,0,West US 2,None
S2-BadColdStart,main,Ok,1585,30.30,0,0,West US 2,None
S2-BadColdStart,main,Ok,1639,14.87,0,0,West US 2,None
S2-BadColdStart,main,Ok,1556,31.22,0,0,West US 2,None
S2-BadColdStart,main,Ok,1603,15.30,0,0,West US 2,None
S2-BadColdStart,main,Ok,1561,31.20,0,0,West US 2,None
S2-BadColdStart,main,Ok,1549,31.22,0,0,West US 2,None
S2-BadColdStart,main,Ok,1589,15.27,0,0,West US 2,None
S2-BadColdStart,main,Ok,1592,15.25,0,0,West US 2,None
S2-BadColdStart,main,Ok,1566,31.16,0,0,West US 2,None
S2-BadColdStart,main,Ok,1564,31.13,0,0,West US 2,None
S2-BadColdStart,main,Ok,1574,31.06,0,0,West US 2,None
S2-BadColdStart,main,Ok,1463,15.34,0,0,West US 2,None
S2-BadColdStart,main,Ok,1430,15.80,0,0,West US 2,None
S2-BadColdStart,main,Ok,1423,15.84,0,0,West US 2,None
S2-BadColdStart,main,Ok,1420,15.81,0,0,West US 2,None
S2-BadColdStart,main,Ok,1417,15.77,0,0,West US 2,None
S2-BadColdStart,main,Ok,1407,15.83,0,0,West US 2,None
S2-BadColdStart,main,Ok,1429,15.74,0,0,West US 2,None
S2-BadColdStart,main,Ok,1370,14.82,0,0,West US 2,None
S2-BadColdStart,main,Ok,1322,30.65,0,0,West US 2,None
S2-BadColdStart,main,Ok,1351,14.81,0,0,West US 2,None
S2-BadColdStart,main,Ok,1272,31.49,0,0,West US 2,None
S2-BadColdStart,main,Ok,1310,31.40,0,0,West US 2,None
S2-BadColdStart,main,Ok,1301,31.42,0,0,West US 2,None
S2-BadColdStart,main,Ok,1325,15.79,0,0,West US 2,None
S2-BadColdStart,main,Ok,1290,31.41,0,0,West US 2,None
S2-BadColdStart,main,Ok,1339,15.73,0,0,West US 2,None
S2-BadColdStart,main,Ok,1277,15.66,0,0,West US 2,None
S2-BadColdStart,main,Ok,1303,15.61,0,0,West US 2,None
S2-BadColdStart,main,Ok,1273,15.62,0,0,West US 2,None
S2-BadColdStart,main,Ok,1275,15.60,0,0,West US 2,None
S2-BadColdStart,main,Ok,1315,15.49,0,0,West US 2,None
S2-BadColdStart,main,Ok,1268,28.87,0,0,West US 2,None
S2-BadColdStart,main,Ok,1244,30.76,0,0,West US 2,None
S2-BadColdStart,main,Ok,1260,29.10,0,0,West US 2,None
S2-BadColdStart,main,Ok,1257,29.08,0,0,West US 2,None
S2-BadColdStart,main,Ok,1241,30.73,0,0,West US 2,None
S2-BadColdStart,main,Ok,1251,30.67,0,0,West US 2,None
S2-BadColdStart,main,Ok,1220,46.84,0,0,West US 2,None
S2-BadColdStart,main,Ok,1247,30.67,0,0,West US 2,None
S2-BadColdStart,main,Ok,1240,30.70,0,0,West US 2,None
S2-BadColdStart,main,Ok,1246,30.62,0,0,West US 2,None
S2-BadColdStart,main,Ok,1211,16.17,0,0,West US 2,None
S2-BadColdStart,main,Ok,1184,31.74,0,0,West US 2,None
S2-BadColdStart,main,Ok,1236,16.15,0,0,West US 2,None
S2-BadColdStart,main,Ok,1225,16.15,0,0,West US 2,None
S2-BadColdStart,main,Ok,1224,16.13,0,0,West US 2,None
S2-BadColdStart,main,Ok,1151,31.31,0,0,West US 2,None
S2-BadColdStart,main,Ok,1155,31.27,0,0,West US 2,None
S2-BadColdStart,main,Ok,1200,15.56,0,0,West US 2,None
S2-BadColdStart,main,Ok,1144,31.35,0,0,West US 2,None
S2-BadColdStart,main,Ok,1172,15.58,0,0,West US 2,None
S2-BadColdStart,main,Ok,1177,15.57,0,0,West US 2,None
S2-BadColdStart,main,Ok,1192,15.55,0,0,West US 2,None
S2-BadColdStart,main,Ok,1199,15.53,0,0,West US 2,None
S2-BadColdStart,main,Ok,1204,15.49,0,0,West US 2,None
S2-BadColdStart,main,Ok,1161,15.61,0,0,West US 2,None
S2-BadColdStart,main,Ok,1147,15.74,0,0,West US 2,None
S2-BadColdStart,main,Ok,1166,15.57,0,0,West US 2,None
S2-BadColdStart,main,Ok,1165,15.54,0,0,West US 2,None
S2-BadColdStart,main,Ok,1107,30.98,0,0,West US 2,None
S2-BadColdStart,main,Ok,1134,15.92,0,0,West US 2,None
S2-BadColdStart,main,ColdStart,188,1790.19,1,0,West US 2,None
S2-BadColdStart,main,Ok,1101,30.89,0,0,West US 2,None
S2-BadColdStart,main,Ok,1142,15.74,0,0,West US 2,None
S2-BadColdStart,main,Ok,1118,15.79,0,0,West US 2,None
S2-BadColdStart,main,Ok,1120,15.75,0,0,West US 2,None
S2-BadColdStart,main,Ok,1125,15.65,0,0,West US 2,None
S2-BadColdStart,main,Ok,1086,15.16,0,0,West US 2,None
S2-BadColdStart,main,Ok,1094,15.03,0,0,West US 2,None
S2-BadColdStart,main,Ok,1076,30.93,0,0,West US 2,None
S2-BadColdStart,main,Ok,1112,14.97,0,0,West US 2,None
S2-BadColdStart,main,Ok,1111,14.95,0,0,West US 2,None
S2-BadColdStart,main,Ok,1071,15.95,0,0,West US 2,None
S2-BadColdStart,main,Ok,1036,31.43,0,0,West US 2,None
S2-BadColdStart,main,Ok,1062,15.90,0,0,West US 2,None
S2-BadColdStart,main,Ok,1031,31.39,0,0,West US 2,None
S2-BadColdStart,main,Ok,1067,15.88,0,0,West US 2,None
S2-BadColdStart,main,Ok,1070,15.88,0,0,West US 2,None
S2-BadColdStart,main,Ok,1018,31.47,0,0,West US 2,None
S2-BadColdStart,main,Ok,1043,15.47,0,0,West US 2,None
S2-BadColdStart,main,Ok,1038,15.46,0,0,West US 2,None
S2-BadColdStart,main,Ok,1022,15.45,0,0,West US 2,None
S2-BadColdStart,main,Ok,1049,15.35,0,0,West US 2,None
S2-BadColdStart,main,Ok,988,31.17,0,0,West US 2,None
S2-BadColdStart,main,Ok,966,15.15,0,0,West US 2,None
S2-BadColdStart,main,Ok,984,15.11,0,0,West US 2,None
S2-BadColdStart,main,Ok,975,15.05,0,0,West US 2,None
S2-BadColdStart,main,Ok,927,31.92,0,0,West US 2,None
S2-BadColdStart,main,Ok,916,31.05,0,0,West US 2,None
S2-BadColdStart,main,Ok,911,31.04,0,0,West US 2,None
S2-BadColdStart,main,Ok,924,15.98,0,0,West US 2,None
S2-BadColdStart,main,Ok,943,15.94,0,0,West US 2,None
S2-BadColdStart,main,Ok,928,15.91,0,0,West US 2,None
S2-BadColdStart,main,Ok,885,30.00,0,0,West US 2,None
S2-BadColdStart,main,Ok,887,29.93,0,0,West US 2,None
S2-BadColdStart,main,Ok,865,30.47,0,0,West US 2,None
S2-BadColdStart,main,Ok,868,30.46,0,0,West US 2,None
S2-BadColdStart,main,Ok,884,14.88,0,0,West US 2,None
S2-BadColdStart,main,Ok,846,30.52,0,0,West US 2,None
S2-BadColdStart,main,Ok,876,14.96,0,0,West US 2,None
S2-BadColdStart,main,Ok,878,14.90,0,0,West US 2,None
S2-BadColdStart,main,Ok,826,15.87,0,0,West US 2,None
S2-BadColdStart,main,Ok,840,15.86,0,0,West US 2,None
S2-BadColdStart,main,Ok,799,31.67,0,0,West US 2,None
S2-BadColdStart,main,Ok,825,15.84,0,0,West US 2,None
S2-BadColdStart,main,Ok,837,15.80,0,0,West US 2,None
S2-BadColdStart,main,Ok,816,31.58,0,0,West US 2,None
S2-BadColdStart,main,Ok,813,31.56,0,0,West US 2,None
S2-BadColdStart,main,Ok,821,15.78,0,0,West US 2,None
S2-BadColdStart,main,Ok,809,15.76,0,0,West US 2,None
S2-BadColdStart,main,ColdStart,171,1974.42,1,0,West US 2,None
S2-BadColdStart,main,Ok,797,15.79,0,0,West US 2,None
S2-BadColdStart,main,Ok,773,30.86,0,0,West US 2,None
S2-BadColdStart,main,Ok,764,30.79,0,0,West US 2,None
S2-BadColdStart,main,Ok,769,30.79,0,0,West US 2,None
S2-BadColdStart,main,Ok,783,15.09,0,0,West US 2,None
S2-BadColdStart,main,Ok,782,15.09,0,0,West US 2,None
S2-BadColdStart,main,Ok,781,15.08,0,0,West US 2,None
S2-BadColdStart,main,Ok,756,30.75,0,0,West US 2,None
S2-BadColdStart,main,Ok,765,30.72,0,0,West US 2,None
S2-BadColdStart,main,Ok,762,30.72,0,0,West US 2,None
S2-BadColdStart,main,Ok,789,14.97,0,0,West US 2,None
S2-BadColdStart,main,Ok,750,15.77,0,0,West US 2,None
S2-BadColdStart,main,Ok,696,16.02,0,0,West US 2,None
S2-BadColdStart,main,Ok,665,31.81,0,0,West US 2,None
S2-BadColdStart,main,Ok,697,16.00,0,0,West US 2,None
S2-BadColdStart,main,Ok,675,15.77,0,0,West US 2,None
S2-BadColdStart,main,Ok,643,14.90,0,0,West US 2,None
S2-BadColdStart,main,Ok,637,15.45,0,0,West US 2,None
S2-BadColdStart,main,Ok,619,15.52,0,0,West US 2,None
S2-BadColdStart,main,Ok,617,15.49,0,0,West US 2,None
S2-BadColdStart,main,Ok,626,15.44,0,0,West US 2,None
S2-BadColdStart,main,Ok,586,31.65,0,0,West US 2,None
S2-BadColdStart,main,ColdStart,183,1617.03,1,0,West US 2,None
S2-BadColdStart,main,Ok,575,30.96,0,0,West US 2,None
S2-BadColdStart,main,Ok,578,30.95,0,0,West US 2,None
S2-BadColdStart,main,Ok,589,15.88,0,0,West US 2,None
S2-BadColdStart,main,Ok,546,30.72,0,0,West US 2,None
S2-BadColdStart,main,Ok,549,30.71,0,0,West US 2,None
S2-BadColdStart,main,Ok,554,30.70,0,0,West US 2,None
S2-BadColdStart,main,Ok,553,30.69,0,0,West US 2,None
S2-BadColdStart,main,Ok,579,15.04,0,0,West US 2,None
S2-BadColdStart,main,Ok,563,30.66,0,0,West US 2,None
S2-BadColdStart,main,Ok,551,15.66,0,0,West US 2,None
S2-BadColdStart,main,Ok,569,15.66,0,0,West US 2,None
S2-BadColdStart,main,Ok,548,15.62,0,0,West US 2,None
S2-BadColdStart,main,Ok,525,45.36,0,0,West US 2,None
S2-BadColdStart,main,Ok,532,29.94,0,0,West US 2,None
S2-BadColdStart,main,Ok,522,45.35,0,0,West US 2,None
S2-BadColdStart,main,Ok,528,29.94,0,0,West US 2,None
S2-BadColdStart,main,ColdStart,177,1663.53,1,0,West US 2,None
S2-BadColdStart,main,Ok,529,29.92,0,0,West US 2,None
S2-BadColdStart,main,Ok,542,29.87,0,0,West US 2,None
S2-BadColdStart,main,Ok,517,15.42,0,0,West US 2,None
S2-BadColdStart,main,Ok,513,15.41,0,0,West US 2,None
S2-BadColdStart,main,Ok,480,31.84,0,0,West US 2,None
S2-BadColdStart,main,Ok,501,15.60,0,0,West US 2,None
S2-BadColdStart,main,Ok,490,16.20,0,0,West US 2,None
S2-BadColdStart,main,Ok,488,16.20,0,0,West US 2,None
S2-BadColdStart,main,ColdStart,163,1834.83,1,0,West US 2,None
S2-BadColdStart,main,Ok,406,30.10,0,0,West US 2,None
S2-BadColdStart,main,Ok,381,30.89,0,0,West US 2,None
S2-BadColdStart,main,Ok,395,15.42,0,0,West US 2,None
S2-BadColdStart,main,Ok,402,15.37,0,0,West US 2,None
S2-BadColdStart,main,Ok,369,15.52,0,0,West US 2,None
S2-BadColdStart,main,Ok,344,31.32,0,0,West US 2,None
S2-BadColdStart,main,Ok,353,15.41,0,0,West US 2,None
S2-BadColdStart,main,Ok,334,31.35,0,0,West US 2,None
S2-BadColdStart,main,Ok,342,15.88,0,0,West US 2,None
S2-BadColdStart,main,Ok,343,15.86,0,0,West US 2,None
S2-BadColdStart,main,Ok,336,15.46,0,0,West US 2,None
S2-BadColdStart,main,Ok,328,30.48,0,0,West US 2,None
S2-BadColdStart,main,Ok,325,30.48,0,0,West US 2,None
S2-BadColdStart,main,ColdStart,167,1587.60,1,0,West US 2,None
S2-BadColdStart,main,Ok,327,15.02,0,0,West US 2,None
S2-BadColdStart,main,Ok,330,14.98,0,0,West US 2,None
S2-BadColdStart,main,Ok,320,15.48,0,0,West US 2,None
S2-BadColdStart,main,Ok,308,15.01,0,0,West US 2,None
S2-BadColdStart,main,Ok,289,14.81,0,0,West US 2,None
S2-BadColdStart,main,Ok,267,31.40,0,0,West US 2,None
S2-BadColdStart,main,ColdStart,178,1295.75,1,0,West US 2,None
S2-BadColdStart,main,Ok,276,15.14,0,0,West US 2,None
S2-BadColdStart,main,Ok,268,31.33,0,0,West US 2,None
S2-BadColdStart,main,Ok,270,16.16,0,0,West US 2,None
S2-BadColdStart,main,Ok,258,15.88,0,0,West US 2,None
S2-BadColdStart,main,Ok,253,15.87,0,0,West US 2,None
S2-BadColdStart,main,Ok,248,15.94,0,0,West US 2,None
S2-BadColdStart,main,Ok,245,30.76,0,0,West US 2,None
S2-BadColdStart,main,Ok,239,30.60,0,0,West US 2,None
S2-BadColdStart,main,Ok,237,15.12,0,0,West US 2,None
S2-BadColdStart,main,Ok,235,14.68,0,0,West US 2,None
S2-BadColdStart,main,Ok,220,15.55,0,0,West US 2,None
S2-BadColdStart,main,Ok,217,15.14,0,0,West US 2,None
S2-BadColdStart,main,Ok,215,31.77,0,0,West US 2,None
S2-BadColdStart,main,ColdStart,143,1436.08,1,0,West US 2,None
S2-BadColdStart,main,ColdStart,88,1824.72,1,0,West US 2,None
S2-BadColdStart,main,ColdStart,69,2022.28,1,0,West US 2,None
S2-BadColdStart,main,ColdStart,50,1621.82,1,0,West US 2,None
S2-BadColdStart,main,ColdStart,130,1868.50,1,0,West US 2,None
S2-BadColdStart,main,ColdStart,127,1869.41,1,0,West US 2,None
S2-BadColdStart,main,ColdStart,128,1622.34,1,0,West US 2,None
S2-BadColdStart,main,ColdStart,123,1483.04,1,0,West US 2,None
S2-BadColdStart,main,ColdStart,107,1865.28,1,0,West US 2,None
S2-BadColdStart,main,ColdStart,114,1680.68,1,0,West US 2,None
S2-BadColdStart,main,ColdStart,110,1725.84,1,0,West US 2,None
S2-BadColdStart,main,ColdStart,103,1696.32,1,0,West US 2,None
S2-BadColdStart,main,ColdStart,122,1236.84,1,0,West US 2,None
S2-BadColdStart,main,ColdStart,112,1449.49,1,0,West US 2,None
S2-BadColdStart,main,ColdStart,102,1745.17,1,0,West US 2,None
S2-BadColdStart,main,ColdStart,96,1561.18,1,0,West US 2,None
S2-BadColdStart,main,ColdStart,75,1453.47,1,0,West US 2,None
S2-BadColdStart,main,ColdStart,22,1821.47,1,0,West US 2,None
S2-BadColdStart,main,ColdStart,14,1774.66,1,0,West US 2,None
S2-BadColdStart,main,ColdStart,3,1667.09,1,0,West US 2,None
S2-BadColdStart,main,ColdStart,43,1636.92,1,0,West US 2,None
S2-BadColdStart,main,ColdStart,49,1621.62,1,0,West US 2,None
S2-BadColdStart,main,Ok,1699,30.06,0,0,West US 2,None
S2-BadColdStart,main,Ok,1654,30.37,0,0,West US 2,None
S2-BadColdStart,main,Ok,1657,30.33,0,0,West US 2,None
S2-BadColdStart,main,Ok,1678,15.16,0,0,West US 2,None
S2-BadColdStart,main,Ok,1684,15.15,0,0,West US 2,None
S2-BadColdStart,main,Ok,1689,15.09,0,0,West US 2,None
S2-BadColdStart,main,Ok,1682,15.15,0,0,West US 2,None
S2-BadColdStart,main,Ok,1686,15.10,0,0,West US 2,None
S2-BadColdStart,main,Ok,1614,30.22,0,0,West US 2,None
S2-BadColdStart,main,Ok,1632,30.16,0,0,West US 2,None
S2-BadColdStart,main,Ok,1626,14.99,0,0,West US 2,None
S2-BadColdStart,main,Ok,1608,30.21,0,0,West US 2,None
S2-BadColdStart,main,Ok,1620,14.96,0,0,West US 2,None
S2-BadColdStart,main,Ok,1629,14.93,0,0,West US 2,None
S2-BadColdStart,main,Ok,1631,14.90,0,0,West US 2,None
S2-BadColdStart,main,Ok,1633,14.89,0,0,West US 2,None
S2-BadColdStart,main,Ok,1583,30.24,0,0,West US 2,None
S2-BadColdStart,main,Ok,1591,30.21,0,0,West US 2,None
S2-BadColdStart,main,Ok,1622,14.89,0,0,West US 2,None
S2-BadColdStart,main,Ok,1571,31.19,0,0,West US 2,None
S2-BadColdStart,main,Ok,1559,15.91,0,0,West US 2,None
S2-BadColdStart,main,Ok,1544,31.65,0,0,West US 2,None
S2-BadColdStart,main,Ok,1558,15.84,0,0,West US 2,None
S2-BadColdStart,main,Ok,1572,15.83,0,0,West US 2,None
S2-BadColdStart,main,Ok,1576,15.79,0,0,West US 2,None
S2-BadColdStart,main,Ok,1539,15.83,0,0,West US 2,None
S2-BadColdStart,main,Ok,1545,15.81,0,0,West US 2,None
S2-BadColdStart,main,Ok,1520,15.77,0,0,West US 2,None
S2-BadColdStart,main,Ok,1491,31.60,0,0,West US 2,None
S2-BadColdStart,main,Ok,1506,31.53,0,0,West US 2,None
S2-BadColdStart,main,Ok,1527,15.76,0,0,West US 2,None
S2-BadColdStart,main,Ok,1515,15.75,0,0,West US 2,None
S2-BadColdStart,main,Ok,1537,15.76,0,0,West US 2,None
S2-BadColdStart,main,Ok,1517,15.73,0,0,West US 2,None
S2-BadColdStart,main,Ok,1499,15.81,0,0,West US 2,None
S2-BadColdStart,main,Ok,1459,31.09,0,0,West US 2,None
S2-BadColdStart,main,Ok,1476,15.80,0,0,West US 2,None
S2-BadColdStart,main,Ok,1488,15.76,0,0,West US 2,None
S2-BadColdStart,main,Ok,1504,15.72,0,0,West US 2,None
S2-BadColdStart,main,Ok,1446,31.09,0,0,West US 2,None
S2-BadColdStart,main,Ok,1406,15.55,0,0,West US 2,None
S2-BadColdStart,main,Ok,1358,30.42,0,0,West US 2,None
S2-BadColdStart,main,Ok,1355,30.39,0,0,West US 2,None
S2-BadColdStart,main,Ok,1353,30.38,0,0,West US 2,None
S2-BadColdStart,main,Ok,1385,15.56,0,0,West US 2,None
S2-BadColdStart,main,Ok,1361,30.37,0,0,West US 2,None
S2-BadColdStart,main,Ok,1360,30.34,0,0,West US 2,None
S2-BadColdStart,main,Ok,1371,30.32,0,0,West US 2,None
S2-BadColdStart,main,Ok,1392,15.51,0,0,West US 2,None
S2-BadColdStart,main,Ok,1390,15.50,0,0,West US 2,None
S2-BadColdStart,main,Ok,1389,15.49,0,0,West US 2,None
S2-BadColdStart,main,Ok,1332,30.67,0,0,West US 2,None
S2-BadColdStart,main,Ok,1344,14.89,0,0,West US 2,None
S2-BadColdStart,main,Ok,1377,14.83,0,0,West US 2,None
S2-BadColdStart,main,Ok,1324,30.64,0,0,West US 2,None
S2-BadColdStart,main,Ok,1331,30.63,0,0,West US 2,None
S2-BadColdStart,main,Ok,1328,30.61,0,0,West US 2,None
S2-BadColdStart,main,Ok,1348,14.82,0,0,West US 2,None
S2-BadColdStart,main,Ok,1368,14.76,0,0,West US 2,None
S2-BadColdStart,main,Ok,1289,31.47,0,0,West US 2,None
S2-BadColdStart,main,Ok,1288,31.47,0,0,West US 2,None
S2-BadColdStart,main,Ok,1334,15.81,0,0,West US 2,None
S2-BadColdStart,main,Ok,1300,31.41,0,0,West US 2,None
S2-BadColdStart,main,Ok,1299,31.40,0,0,West US 2,None
S2-BadColdStart,main,Ok,1276,31.41,0,0,West US 2,None
S2-BadColdStart,main,Ok,1317,15.79,0,0,West US 2,None
S2-BadColdStart,main,Ok,1316,15.80,0,0,West US 2,None
S2-BadColdStart,main,Ok,1175,15.67,0,0,West US 2,None
S2-BadColdStart,main,Ok,1153,31.22,0,0,West US 2,None
S2-BadColdStart,main,Ok,992,31.11,0,0,West US 2,None
S2-BadColdStart,main,Ok,980,31.11,0,0,West US 2,None
S2-BadColdStart,main,Ok,997,31.05,0,0,West US 2,None
S2-BadColdStart,main,Ok,983,15.10,0,0,West US 2,None
